Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
9/15/2018,3:00 PM,9/15/2018,6:00 PM,Louisiana:,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,System Operations,0,0
9/16/2018,8:00 AM,9/18/2018,7:40 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,50000
9/19/2018,11:00 AM,9/20/2018,12:00 PM,Indiana: Benton County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/20/2018,12:39 PM,Unknown,Unknown,Nevada: Clark County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/22/2018,3:23 PM,9/22/2018,11:00 PM,California: Los Angeles County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Natural Disaster,3507,2500
9/25/2018,12:33 AM,9/25/2018,3:10 AM,Illinois:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/26/2018,1:54 PM,9/26/2018,5:58 PM,Texas: Harris County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
9/28/2018,6:58 PM,9/28/2018,7:29 PM,Ohio:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/1/2018,12:44 PM,10/1/2018,5:32 PM,Ohio: Indiana: Michigan: Kentucky: West Virginia: Virginia:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/3/2018,7:38 AM,10/3/2018,7:48 AM,Illinois:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/4/2018,6:00 AM,10/4/2018,8:00 AM,Oklahoma: Osage County;,SPP RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,4,2089
10/4/2018,4:01 PM,10/4/2018,6:25 PM,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Suspicious Activity,0,0
10/9/2018,8:12 PM,10/9/2018,9:12 PM,Colorado: El Paso County;,WECC,"Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more;
Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.",System Operations,0,0
10/10/2018,11:59 AM,Unknown,Unknown,Florida: Alabama: Georgia:,FRCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,152,45604
10/10/2018,4:00 PM,10/19/2018,6:00 AM,Florida:,FRCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,330,55000
10/10/2018,5:00 PM,10/15/2018,5:00 AM,Utah:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
10/10/2018,2:00 PM,10/11/2018,6:00 AM,Florida:,FRCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,135,60717
10/10/2018,5:41 AM,10/10/2018,7:54 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/11/2018,4:42 PM,10/12/2018,9:00 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,170222
10/11/2018,6:55 PM,10/12/2018,12:00 PM,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,117000
10/11/2018,1:15 PM,Unknown,Unknown,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,240807
10/11/2018,7:21 AM,10/11/2018,3:00 PM,South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,71654
10/12/2018,3:36 AM,10/12/2018,1:56 PM,Maryland: Garrett County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/14/2018,10:11 PM,Unknown,Unknown,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Natural Disaster,0,60000
10/16/2018,4:15 AM,10/16/2018,5:11 PM,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,18000
10/21/2018,12:16 AM,10/21/2018,4:14 PM,West Virginia:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,63408
10/22/2018,10:25 AM,10/22/2018,10:31 AM,Utah: Salt Lake County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
10/24/2018,12:32 PM,10/24/2018,1:33 PM,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/29/2018,5:00 AM,11/7/2018,7:00 AM,California: Shasta County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
10/29/2018,8:39 AM,Unknown,Unknown,Minnesota: Douglas County;,MRO,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
10/30/2018,2:02 PM,10/30/2018,2:42 PM,"Maryland: Baltimore, City of;",RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/31/2018,7:30 PM,11/1/2018,6:55 PM,Texas: Harris County;,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,402,140932
11/2/2018,9:50 AM,Unknown,Unknown,Minnesota: Douglas County;,MRO,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
11/3/2018,5:53 AM,11/3/2018,5:57 AM,Illinois:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/3/2018,5:20 PM,11/4/2018,2:30 PM,Connecticut: Massachusetts: New Hampshire: Vermont: Maine: Rhode Island:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,62000
11/6/2018,9:49 AM,11/9/2018,2:05 PM,Tennessee:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,61000
11/8/2018,7:16 AM,11/28/2018,4:32 PM,California: Butte County;,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,Natural Disaster/Transmission Interruption,32,11844
11/8/2018,4:00 PM,Unknown,Unknown,"Nevada: Carson City, Consolidated Municipality of[19];",WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
11/9/2018,9:02 AM,11/9/2018,10:23 AM,Iowa: Muscatine County;,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/10/2018,5:02 PM,11/14/2018,3:00 PM,Wisconsin:,MRO,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,0,0
11/13/2018,6:19 PM,11/13/2018,7:40 PM,Arkansas: Oklahoma: Louisiana: Texas:,SPP RE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/15/2018,10:50 AM,11/17/2018,1:12 PM,Virginia: West Virginia:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,50600
11/15/2018,3:23 AM,11/15/2018,5:35 PM,Kentucky:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,150000
11/15/2018,5:28 AM,11/15/2018,8:35 AM,Indiana:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55000
11/15/2018,5:38 AM,11/16/2018,6:00 AM,Kentucky: Ohio:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,104000
11/18/2018,1:10 PM,Unknown,Unknown,Nebraska: Holt County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,2,0
11/25/2018,10:30 PM,11/28/2018,8:17 PM,"Illinois: Will County, DuPage County, Kane County, McHenry County, Winnebago County, Ogle County, DeKalb County, Lee County, Grundy County, Lake County, Cook County, Livingston County, Stephenson County, LaSalle County, Kankakee County, Kendall County, Boone County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,313448
11/27/2018,8:00 AM,11/28/2018,4:50 PM,Maine: New Hampshire: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,32000
12/1/2018,9:40 AM,12/4/2018,5:17 PM,Pennsylvania:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/1/2018,4:23 PM,12/1/2018,5:09 PM,Florida: Leon County;,FRCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/2/2018,4:17 PM,12/2/2018,8:30 PM,Maryland:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/3/2018,3:15 AM,12/3/2018,3:44 AM,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,16,0
12/5/2018,8:00 AM,12/6/2018,8:00 AM,Alabama: Chambers County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/5/2018,12:48 PM,12/5/2018,12:49 PM,California: Los Angeles County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/7/2018,3:10 AM,12/7/2018,4:35 AM,Utah: Weber County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Actual Physical Attack,0,0
12/9/2018,3:35 AM,12/10/2018,11:45 PM,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,0,50000
12/9/2018,11:28 PM,12/10/2018,1:30 AM,Virginia: Loudoun County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/9/2018,8:41 AM,12/9/2018,6:00 PM,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,70000
12/9/2018,12:23 AM,12/9/2018,11:54 AM,Alabama: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,137,41126
12/11/2018,7:00 AM,12/13/2018,2:00 PM,Oregon: Josephine County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
12/11/2018,9:10 AM,12/11/2018,10:26 AM,Texas: Travis County;,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/12/2018,10:00 AM,12/12/2018,10:31 AM,Oregon: Gilliam County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
12/13/2018,10:00 AM,Unknown,Unknown,"California: Stanislaus County, San Joaquin County;",WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/14/2018,4:00 PM,12/17/2018,2:00 AM,"Washington: King County, Kitsap County, Island County, Pierce County, Thurston County, Whatcom County, Skagit County, Kittitas County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,150000
12/14/2018,6:00 PM,Unknown,Unknown,Washington: Snohomish County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,60000
12/14/2018,8:40 AM,12/14/2018,10:00 AM,Texas: Jasper County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/18/2018,8:47 AM,12/18/2018,8:48 AM,Utah: Salt Lake County; California: Oregon:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
12/20/2018,9:30 AM,12/20/2018,5:00 PM,"Washington: Skagit County, Snohomish County, King County, Kitsap County, Island County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,165000
12/26/2018,1:00 AM,1/3/2019,10:27 AM,California: Kern County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
12/27/2018,9:12 PM,12/27/2018,9:16 PM,New York: New York County;,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
12/27/2018,12:05 AM,12/27/2018,1:05 AM,"Maryland: Montgomery County, Prince George's County; District of Columbia:",RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/27/2018,12:50 PM,12/27/2018,1:00 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/30/2018,11:41 AM,12/30/2018,1:20 PM,Washington: King County;,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
