Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
7/13/2019,11:55 PM,7/14/2019,1:00 PM,"Louisiana: Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,63000
7/13/2019,7:15 AM,7/14/2019,5:00 PM,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55730
7/13/2019,6:47 PM,7/13/2019,11:37 PM,New York: New York County;,NPCC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Transmission Interruption,452,72669
7/17/2019,2:12 PM,7/17/2019,2:30 PM,Oklahoma: Oklahoma County;,SPP RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/19/2019,7:00 PM,7/21/2019,8:00 PM,Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,400000
7/19/2019,9:55 AM,7/19/2019,1:00 PM,Wisconsin: Dane County;,MRO,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
7/20/2019,7:37 AM,7/20/2019,9:20 AM,Missouri: Boone County;,SERC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0
7/20/2019,11:55 AM,7/23/2019,12:00 AM,Wisconsin: Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,50000
7/20/2019,3:00 AM,7/22/2019,7:00 AM,"Michigan: Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,160000
7/21/2019,11:00 PM,7/22/2019,8:54 PM,"New York: Kings County, New York County, Queens County, Bronx County, Westchester County, Richmond County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,60,45000
7/22/2019,4:00 PM,7/24/2019,11:00 PM,"Pennsylvania: Bucks County, Delaware County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,165000
7/22/2019,5:50 PM,7/25/2019,1:15 PM,New Jersey: Gloucester County;,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,49,95600
7/23/2019,11:55 PM,7/23/2019,11:56 PM,Nebraska:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
7/23/2019,3:22 AM,7/23/2019,5:40 AM,California: Santa Cruz County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,25
7/23/2019,11:55 PM,7/24/2019,5:22 AM,Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
7/23/2019,3:39 PM,7/23/2019,7:00 PM,Massachusetts:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,54,54535
7/24/2019,1:30 PM,7/24/2019,1:31 PM,Utah: Iron County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,1
7/24/2019,8:01 AM,7/24/2019,12:49 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/28/2019,6:48 PM,7/28/2019,7:18 PM,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/30/2019,8:45 AM,7/30/2019,9:45 AM,Louisiana:,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,13720
8/2/2019,6:24 PM,8/2/2019,7:28 PM,Washington: Clark County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
8/2/2019,1:49 AM,8/2/2019,1:55 AM,Minnesota: Chisago County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
8/5/2019,5:23 PM,8/6/2019,12:02 AM,Oregon: Umatilla County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,66,0
8/7/2019,3:00 PM,8/7/2019,3:30 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/7/2019,8:40 AM,Unknown,Unknown,Washington: Pierce County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
8/7/2019,9:30 AM,8/7/2019,11:15 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/8/2019,4:16 PM,8/8/2019,10:41 PM,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,5600
8/9/2019,9:53 AM,8/9/2019,10:46 AM,Texas: Travis County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
8/10/2019,4:11 PM,8/10/2019,4:46 PM,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/10/2019,7:59 PM,8/10/2019,9:04 PM,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/13/2019,10:00 AM,8/13/2019,11:00 AM,California: Placer County;,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,Vandalism,0,0
8/13/2019,12:00 AM,Unknown,Unknown,North Dakota: Mercer County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/13/2019,3:10 PM,8/13/2019,5:30 PM,Texas: Williamson County;,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/15/2019,8:30 AM,Unknown,Unknown,New York: Tompkins County;,NPCC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,150,0
8/15/2019,11:03 PM,8/16/2019,12:37 AM,California: Marin County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Distribution Interruption,80,61318
8/15/2019,11:00 AM,8/15/2019,3:30 PM,Kentucky: Ohio County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/15/2019,3:11 PM,8/15/2019,6:00 PM,Texas:,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/15/2019,3:07 AM,8/15/2019,3:56 AM,District of Columbia: Maryland:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/18/2019,4:47 PM,8/18/2018,11:00 PM,Texas:,TRE,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Distribution Interruption,752,86373
8/18/2019,4:30 PM,8/18/2019,10:00 PM,Texas:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Transmission Interruption/Distribution Interruption,259,61000
8/18/2019,3:59 PM,8/18/2019,11:00 PM,Louisiana: Texas:,SPP RE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Transmission Interruption,271,86373
8/21/2019,7:56 AM,Unknown,Unknown,Ohio:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,1397
8/21/2019,3:30 PM,Unknown,Unknown,Massachusetts: Middlesex County[13];,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
8/24/2019,4:10 PM,8/24/2019,7:28 PM,Washington:,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,Suspicious Activity,0,0
8/25/2019,1:44 AM,8/25/2019,2:20 AM,Washington: King County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
8/26/2019,9:09 AM,8/26/2019,1:34 PM,North Dakota:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
8/26/2019,7:00 PM,8/27/2019,3:00 AM,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,0,95000
8/26/2019,7:00 PM,8/29/2019,1:00 PM,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,103779
8/29/2019,11:30 PM,8/30/2019,5:30 PM,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/31/2019,3:05 PM,8/31/2019,3:46 PM,Pennsylvania: New Jersey:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/31/2019,4:00 PM,9/2/2019,6:00 AM,California: Calaveras County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/4/2019,2:30 PM,9/6/2019,6:00 PM,Texas:,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
9/4/2019,11:13 AM,9/4/2019,11:57 AM,Maryland: District of Columbia:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/5/2019,10:00 PM,9/6/2019,12:00 PM,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3,2000
9/5/2019,10:36 PM,9/6/2019,4:00 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,116000
9/5/2019,4:15 AM,9/5/2019,3:17 PM,South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,172278
9/5/2019,10:08 AM,9/5/2019,12:08 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/6/2019,8:20 AM,Unknown,Unknown,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,77000
9/10/2019,9:22 PM,9/10/2019,9:23 PM,Wyoming: Sweetwater County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,885,0
9/11/2019,10:35 PM,9/11/2019,11:59 PM,"Michigan: Ionia County, Kent County, Barry County, Montcalm County, Allegan County, Ottawa County, Newaygo County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,54000
9/13/2019,2:31 AM,9/16/2019,5:00 PM,Tennessee:,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
9/19/2019,6:40 PM,9/19/2019,6:46 PM,Minnesota: Washington County;,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
9/19/2019,5:55 AM,9/19/2019,2:30 PM,Arizona: Pima County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
9/20/2019,12:21 AM,9/20/2019,12:04 PM,Oklahoma: Oklahoma County;,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
9/24/2019,3:56 PM,9/26/2019,7:25 PM,Washington: King County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/25/2019,5:25 PM,9/25/2019,6:16 PM,Wisconsin: Marathon County;,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
9/25/2019,3:47 AM,9/25/2019,3:40 PM,"California: Napa County, Nevada County, Placer County, Plumas County, Sonoma County, Butte County, Yuba County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,25,69524
9/25/2019,9:59 AM,9/25/2019,10:00 AM,Texas:,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/26/2019,2:31 PM,9/26/2019,3:14 PM,Maryland: Baltimore County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/29/2019,7:38 AM,Unknown,Unknown,California: Alameda County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Distribution Interruption,0,50072
9/30/2019,5:35 AM,9/30/2019,8:10 AM,Washington: King County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
9/30/2019,12:17 PM,9/30/2019,12:58 PM,Nevada: Clark County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Actual Physical Attack,3736,0
9/30/2019,10:53 AM,9/30/2019,10:54 AM,Idaho: Bonneville County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
10/3/2019,12:13 AM,10/3/2019,4:00 AM,Missouri: Reynolds County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
10/4/2019,5:15 AM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
10/6/2019,5:15 AM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
10/6/2019,2:50 PM,10/6/2019,3:00 PM,"Texas: Hidalgo County, Cameron County;",TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/9/2019,12:27 AM,Unknown,Unknown,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,2400,737808
10/10/2019,2:06 AM,10/10/2019,5:05 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/10/2019,12:22 AM,10/10/2019,2:12 AM,Colorado: Jefferson County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/11/2019,10:56 AM,10/11/2019,11:46 AM,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/12/2019,3:00 PM,10/12/2019,4:21 PM,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/15/2019,3:19 AM,10/15/2019,6:38 AM,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/15/2019,7:57 PM,10/15/2019,8:44 PM,Kansas: Shawnee County;,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/16/2019,7:00 AM,Unknown,Unknown,Texas: Louisiana: Arkansas: Mississippi:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
10/17/2019,12:45 AM,10/19/2019,9:30 AM,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,101683
10/19/2019,5:57 AM,10/19/2019,1:58 PM,South Dakota: Codington County; Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/19/2019,2:00 PM,10/19/2019,9:07 PM,California: Imperial County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/20/2019,10:15 PM,10/25/2019,2:00 AM,"Texas: Cass County, Cameron County, Collin County, Dallas County, Ellis County, Erath County, Hunt County, Kaufman County, Lamar County, Panola County, Rains County, Rockwall County, Rusk County, Tarrant County, Van Zandt County, Wood County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,400000
10/23/2019,12:49 AM,10/23/2019,4:05 AM,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/23/2019,12:49 AM,10/23/2019,4:05 AM,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/23/2019,2:36 PM,Unknown,Unknown,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,0,50000
10/24/2019,5:02 PM,10/24/2019,5:09 PM,Ohio: Lorain County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/24/2019,5:15 AM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
10/25/2019,2:53 AM,10/25/2019,4:37 AM,South Carolina: Cherokee County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
10/26/2019,6:20 PM,10/31/2019,1:27 AM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,3190,972000
10/26/2019,8:07 AM,10/26/2019,8:45 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/26/2019,5:15 AM,10/26/2019,5:31 PM,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,82124
10/26/2019,6:00 PM,Unknown,Unknown,Tennessee:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,70000
10/29/2019,1:46 PM,10/29/2019,2:49 PM,"Wisconsin: Brown County, Manitowoc County, Calumet County, Winnebago County, Kewaunee County, Door County, Oconto County, Marinette County, Forest County, Langlade County, Oneida County, Vilas County, Lincoln County, Oneida County, Portage County;",MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/30/2019,6:32 AM,11/1/2019,1:29 PM,"California: Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Kern County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,285,114402
10/31/2019,10:00 PM,Unknown,Unknown,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,0,53943
11/1/2019,11:45 PM,11/2/2019,12:48 AM,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/1/2019,11:45 PM,11/2/2019,12:48 AM,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/1/2019,1:00 AM,11/3/2019,1:00 PM,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,8000
11/1/2019,1:15 AM,11/2/2019,9:30 PM,Connecticut: Maine: Massachusetts: Rhode Island: New Hampshire: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,80066
11/1/2019,2:41 AM,Unknown,Unknown,New York: Broome County;,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,66325
11/3/2019,10:17 PM,11/4/2019,11:10 AM,Minnesota: Sherburne County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
11/5/2019,8:56 AM,11/5/2019,11:51 AM,Florida: Duval County;,FRCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,1500,0
11/5/2019,8:30 AM,11/5/2019,4:16 PM,Indiana:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
11/5/2019,3:40 PM,11/5/2019,5:11 PM,Idaho: Elmore County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,131
11/8/2019,5:50 AM,11/8/2019,6:10 AM,Utah: California: Oregon: Wyoming:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,System Operations,72,0
11/16/2019,4:11 PM,11/16/2019,5:01 PM,Oregon: Lane County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
11/16/2019,6:00 AM,11/16/2019,5:45 PM,Texas: New York: Dutchess County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
11/20/2019,9:49 AM,11/20/2019,3:20 PM,"California: Colusa County, Lake County, Mendocino County, Napa County, Solano County, Sonoma County, Yolo County, Shasta County, Tehama County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,178,54000
11/20/2019,4:55 PM,11/20/2019,5:37 PM,California: Imperial County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
11/22/2019,12:00 AM,11/22/2019,1:10 AM,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/22/2019,12:00 AM,11/22/2019,1:10 AM,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/26/2019,6:07 PM,11/27/2019,12:27 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,300,93000
11/27/2019,2:44 AM,11/27/2019,4:00 PM,California: Santa Clara County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,35,2
11/27/2019,12:00 PM,11/30/2019,2:00 AM,"Michigan: Tuscola County, Sanilac County, Huron County, St. Clair County, Macomb County, Oakland County, Wayne County, Livingston County, Washtenaw County, Monroe County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,30,107000
11/29/2019,12:00 AM,12/1/2019,12:00 AM,Texas: Dawson County;,TRE,"Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",Actual Physical Attack,0,0
12/3/2019,7:16 PM,12/3/2019,7:49 PM,Alabama: Covington County;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/3/2019,6:55 AM,Unknown,Unknown,California: Fresno County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/5/2019,4:48 PM,12/9/2019,5:16 AM,Ohio: Kentucky:,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
12/5/2019,12:00 AM,Unknown,Unknown,Washington: Chelan County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/7/2019,6:10 AM,12/8/2019,2:20 AM,Oklahoma: Stephens County;,SPP RE,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,Actual Physical Attack,2,400
12/8/2019,1:40 PM,12/8/2019,1:41 PM,Texas: Dallas County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/11/2019,8:53 PM,12/11/2019,9:33 PM,Oklahoma: Stephens County;,SPP RE,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,Actual Physical Attack,1,392
12/11/2019,1:27 PM,12/11/2019,1:51 PM,North Dakota: Burleigh County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,18,1
12/11/2019,1:22 PM,12/11/2019,4:28 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/16/2019,11:55 PM,12/17/2019,1:47 AM,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
12/18/2019,2:30 PM,12/18/2019,3:25 PM,Texas: Nueces County;,TRE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
12/19/2019,2:58 AM,12/19/2019,3:46 AM,Nebraska:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/24/2019,3:30 PM,12/24/2019,7:34 PM,Illinois:,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/31/2019,12:00 PM,12/31/2019,1:00 PM,Washington:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
12/31/2019,11:03 AM,1/1/2020,10:59 AM,Texas: Nueces County;,TRE,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Transmission Interruption,25,0
