Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
6/10/2020,12:22 PM,6/10/2020,5:00 PM,"Michigan: Gratiot County, Lake County, Missaukee County, Benzie County, Leelanau County, Manistee County, Wexford County, Montcalm County, Kent County, Ottawa County, Van Buren County, St. Joseph County, Arenac County, Saginaw County, Calhoun County, Branch County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,270000
6/10/2020,5:24 PM,6/11/2020,6:00 PM,Ohio: Indiana: Kentucky: West Virginia:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,85822
6/12/2020,8:21 AM,6/12/2020,8:22 AM,Michigan: Houghton County;,RF,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
6/18/2020,12:11 PM,6/22/2020,8:11 AM,Colorado: El Paso County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Actual Physical Attack,0,0
6/18/2020,8:32 PM,6/18/2020,8:35 PM,Kentucky: Gallatin County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
6/21/2020,1:16 AM,6/21/2020,6:45 PM,Delaware: New Castle County;,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/22/2020,11:44 AM,6/22/2020,12:42 PM,"Pennsylvania: Allegheny County, Beaver County;",RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
6/25/2020,9:40 AM,6/25/2020,11:00 AM,Kentucky: Madison County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
6/26/2020,4:20 PM,6/29/2020,3:00 PM,North Dakota: Mountrail County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/26/2020,12:47 PM,6/26/2020,1:53 PM,Texas: Travis County;,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
6/27/2020,4:00 PM,6/28/2020,2:27 AM,Alabama: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,33480,78109
6/29/2020,2:32 PM,6/29/2020,4:35 PM,Arkansas: Garland County;,SPP RE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
6/30/2020,10:28 AM,6/30/2020,10:29 AM,Oregon:,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
7/1/2020,7:26 PM,7/1/2020,7:44 PM,Pennsylvania:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,32,2013
7/2/2020,8:30 PM,Unknown,Unknown,California: Butte County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
7/6/2020,12:26 PM,Unknown,Unknown,New York: Kings County;,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/6/2020,6:45 PM,7/6/2020,7:42 PM,District of Columbia: Maryland:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/7/2020,11:38 AM,7/7/2020,6:24 PM,California: Los Angeles County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
7/7/2020,1:09 PM,7/8/2020,8:17 AM,Colorado:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
7/7/2020,7:17 PM,7/7/2020,11:49 PM,West Virginia: Wyoming County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
7/8/2020,10:04 PM,Unknown,Unknown,Texas:,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Actual Physical Attack,0,0
7/8/2020,6:45 PM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
7/9/2020,3:09 PM,Unknown,Unknown,Washington: Thurston County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/11/2020,11:30 PM,7/12/2020,6:30 AM,Oklahoma: Arkansas:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,68000
7/11/2020,9:30 PM,Unknown,Unknown,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,94700
7/11/2020,4:55 AM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
7/12/2020,4:30 AM,7/13/2020,5:00 AM,"Texas: Collin County, Dallas County, Denton County, Rockwall County, Tarrant County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,48000
7/12/2020,2:08 PM,7/12/2020,8:44 PM,Nevada: Washoe County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,36,10000
7/13/2020,4:30 PM,7/13/2020,4:31 PM,Kentucky: Madison County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/14/2020,2:16 PM,7/14/2020,2:53 PM,California:,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/15/2020,11:00 AM,7/15/2020,11:20 AM,Kentucky: Madison County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/16/2020,8:49 AM,7/16/2020,11:06 AM,North Dakota: Minnesota:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,475,0
7/17/2020,11:00 PM,7/17/2020,11:30 PM,Oklahoma:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
7/17/2020,7:24 PM,Unknown,Unknown,New York:,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/19/2020,2:30 PM,7/21/2020,6:48 PM,Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,158500
7/19/2020,10:30 AM,Unknown,Unknown,New York: Niagara County,NPCC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,675,
7/20/2020,12:57 AM,7/20/2020,2:34 AM,Texas: Travis County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Suspicious Activity,21,14096
7/21/2020,11:53 AM,7/21/2020,1:00 PM,Washington: Pierce County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,19,11000
7/22/2020,11:30 AM,7/22/2020,2:19 PM,West Virginia: Tucker County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
7/24/2020,8:25 AM,Unknown,Unknown,New York: Bronx County;,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
7/25/2020,9:00 PM,7/26/2020,4:00 PM,"Texas: Hidalgo County, Cameron County, Starr County, Kenedy County, Willacy County, Brooks County, Jim Hogg County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,125,84000
7/25/2020,7:58 PM,7/27/2020,7:00 PM,"Texas: Nueces County, Kleberg County, Cameron County, Willacy County, Hidalgo County, Starr County, Kenedy County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,201208
7/28/2020,3:00 PM,7/28/2020,11:00 PM,Michigan: Jackson County;,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
7/30/2020,5:54 PM,7/30/2020,8:18 PM,Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
8/1/2020,11:14 AM,8/10/2020,9:26 PM,"Texas: Cameron County, Willacy County, Hidalgo County, Starr County;",TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/1/2020,8:16 AM,8/1/2020,9:15 AM,California: San Diego County;,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/1/2020,12:00 AM,8/1/2020,12:01 AM,"Texas: Cameron County, Hidalgo County, Starr County, Willacy County;",TRE,"Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",Severe Weather,0,0
8/2/2020,7:43 PM,8/2/2020,10:27 PM,Illinois: Rock Island County;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
8/3/2020,8:00 AM,8/3/2020,1:00 PM,Texas: Ector County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/3/2020,11:15 PM,8/6/2020,7:00 AM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,340000
8/3/2020,11:02 PM,Unknown,Unknown,North Carolina:,SERC,Complete loss of off-site power (LOOP) affecting a nuclear generating station per the Nuclear Plant Interface Requirements.,Severe Weather,0,0
8/4/2020,12:00 PM,8/7/2020,6:00 AM,"New York: Rockland County, Orange County, Sullivan County; New Jersey: Bergen County, Passaic County, Sussex County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,160000
8/4/2020,1:00 PM,8/4/2020,11:59 PM,"New York: Nassau County, Suffolk County, Queens County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3907,420000
8/4/2020,11:20 AM,8/7/2020,10:55 AM,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,60,75000
8/4/2020,9:00 AM,8/5/2020,6:00 PM,Delaware:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000
8/4/2020,2:00 PM,8/8/2020,12:00 PM,"New York: Dutchess County, Orange County, Ulster County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,116818
8/4/2020,4:41 AM,8/5/2020,4:26 PM,Virginia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,508000
8/4/2020,12:18 PM,8/8/2020,5:31 PM,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,788000
8/4/2020,2:35 PM,8/10/2020,11:00 AM,New York: Broome County;,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,76120
8/4/2020,3:15 PM,8/7/2020,10:27 AM,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,2000,1188247
8/4/2020,1:31 PM,Unknown,Unknown,"New York: Bronx County, Richmond County, Queens County, Kings County, Westchester County, New York County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,271119
8/4/2020,6:01 AM,8/6/2020,3:30 PM,"North Carolina: Brunswick County, Columbus County, Pender County, Duplin County, Onslow County, Jones County, Craven County, Jones County, Beaufort County, Bertie County, Chowan County, Gates County, Perquimans County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,311,125987
8/4/2020,12:00 PM,Unknown,Unknown,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,137103
8/4/2020,10:30 AM,Unknown,Unknown,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,70000
8/4/2020,2:35 PM,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,76120
8/5/2020,5:58 PM,8/5/2020,8:53 PM,Texas: Orange County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,89,19785
8/7/2020,5:13 AM,Unknown,Unknown,"New York: Queens County, New York County;",NPCC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,Severe Weather,500,187068
8/10/2020,11:00 AM,8/10/2020,4:00 PM,"Iowa: Webster County, Greene County, Dallas County, Hamilton County, Boone County, Polk County, Hardin County, Story County, Jasper County, Grundy County, Marshall County, Tama County, Poweshiek County, Benton County, Iowa County, Linn County, Johnson County, Jones County, Cedar County, Muscatine County, Jackson County, Clinton County, Scott County;",MRO,"Uncontrolled loss of 200 Megawatts or more of firm system loads for 15 minutes or more from a single incident for entities with previous year's peak demand less than or equal to 3,000 Megawatts.",Severe Weather,550,0
8/10/2020,4:00 PM,8/13/2020,3:00 PM,Illinois: Missouri:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,135000
8/10/2020,12:49 PM,Unknown,Unknown,Iowa:,MRO,Complete loss of off-site power (LOOP) affecting a nuclear generating station per the Nuclear Plant Interface Requirements.,Severe Weather,0,0
8/10/2020,10:39 PM,8/13/2020,3:48 PM,Indiana:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,95300
8/10/2020,2:30 PM,Unknown,Unknown,"Illinois: Cook County, Will County, DuPage County, Lake County, Kane County, Grundy County, LaSalle County, DeKalb County, McHenry County, Lee County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,856000
8/10/2020,10:25 PM,8/10/2020,11:02 PM,New York: Onondaga County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/10/2020,12:38 PM,Unknown,Unknown,Iowa:,MRO,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,Severe Weather,1400,250000
8/10/2020,10:00 AM,Unknown,Unknown,"Iowa: Dallas County, Polk County, Warren County, Madison County, Johnson County, Scott County; Illinois: Rock Island County, Henry County, Mercer County;",MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,950,300000
8/13/2020,1:51 PM,8/13/2020,4:27 PM,Texas: El Paso County;,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,218,57060
8/14/2020,6:36 PM,8/14/2020,8:42 PM,California:,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,560,220000
8/14/2020,4:39 PM,8/14/2020,5:42 PM,Louisiana: St. Charles Parish;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,101,12671
8/14/2020,5:15 PM,8/15/2020,9:00 PM,California:,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,1120,0
8/14/2020,6:45 PM,8/14/2020,9:12 PM,"California: Kern County, Kings County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Santa Barbara County, Tulare County, Ventura County;",WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,1419,132000
8/14/2020,8:00 PM,8/16/2020,5:00 PM,"Minnesota: Anoka County, Hennepin County, Ramsey County, Washington County;",MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,60000
8/15/2020,6:25 PM,8/15/2020,7:44 PM,California:,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,459,220000
8/15/2020,2:53 PM,8/15/2020,8:00 PM,California:,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,795,0
8/15/2020,3:00 PM,8/15/2020,7:45 PM,"California: Inyo County, Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Tulare County, Ventura County;",WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,200,70000
8/15/2020,5:00 PM,Unknown,Unknown,Washington: Snohomish County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,8
8/15/2020,5:41 PM,8/15/2020,6:48 PM,Connecticut: New Haven County[13];,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
8/16/2020,8:00 PM,8/18/2020,9:00 PM,"Texas: Collin County, Dallas County, Denton County, Tarrant County, Ellis County, Kaufman County, Johnson County, Anderson County, Angelina County, Grayson County, Smith County, Wichita County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,300000
8/16/2020,3:44 AM,8/17/2020,2:18 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,409,124266
8/16/2020,5:30 PM,8/16/2020,7:10 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,712,0
8/17/2020,8:21 AM,8/17/2020,9:01 AM,California: Yuba County;,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,2,2
8/17/2020,3:05 PM,8/17/2020,9:24 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,829,0
8/18/2020,7:00 PM,8/18/2020,7:30 PM,California: Kings County;,WECC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Potential Physical Attack,0,0
8/18/2020,2:00 PM,8/18/2020,9:00 PM,Nevada:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,7800,1400000
8/18/2020,9:55 PM,8/18/2020,10:10 PM,California: Imperial County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
8/18/2020,1:30 PM,8/18/2020,8:30 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,917,0
8/18/2020,2:44 PM,8/18/2020,3:14 PM,"Texas: Culberson County, Reeves County;",TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,205,238
8/18/2020,2:30 PM,Unknown,Unknown,Arizona:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/19/2020,1:27 AM,8/19/2020,3:03 AM,Ohio: Trumbull County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,22,16107
8/19/2020,2:00 PM,8/19/2020,9:00 PM,Arizona: Maricopa County;,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,1200,0
8/19/2020,2:00 PM,8/19/2020,9:00 PM,Nevada:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,7500,1400000
8/19/2020,12:00 PM,8/19/2020,9:00 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/20/2020,12:03 AM,8/20/2020,2:05 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/20/2020,9:17 AM,8/20/2020,1:42 PM,Mississippi: Jasper County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/20/2020,3:29 PM,8/20/2020,3:39 PM,Nebraska: Custer County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,60,0
8/23/2020,10:12 PM,8/23/2020,10:15 PM,West Virginia: Putnam County;,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Suspicious Activity,0,0
8/23/2020,10:30 AM,Unknown,Unknown,"Texas panhandle, SE NM",TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/24/2020,11:00 PM,8/24/2020,11:59 PM,Texas: Denton County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Potential Physical Attack,0,0
8/25/2020,2:43 AM,8/25/2020,7:43 AM,Colorado: Jefferson County;,WECC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Vandalism,0,0
8/27/2020,5:00 AM,9/3/2020,12:00 PM,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,50000
8/27/2020,7:00 AM,8/30/2020,7:00 PM,Louisiana: Rapides Parish;,SERC,Complete operational failure or shut-down of the transmission and/or distribution of electrical system.,Severe Weather,48,0
8/27/2020,12:44 PM,8/27/2020,11:00 PM,Texas:,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0
8/27/2020,12:06 PM,8/27/2020,10:49 PM,Texas:,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,581,0
8/27/2020,7:40 AM,8/31/2020,7:40 AM,Louisiana: Texas:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,130000
8/27/2020,1:15 AM,Unknown,Unknown,Texas: Louisiana:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,615992
8/27/2020,7:40 AM,8/31/2020,3:33 AM,Louisiana: Texas:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,47927
8/27/2020,12:02 PM,8/27/2020,10:54 PM,Texas:,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,573,0
8/27/2020,12:29 PM,8/27/2020,12:59 PM,"Nebraska: Douglas County, Burt County, Washington County, Dodge County, Colfax County, Saunders County, Sarpy County, Cass County, Otoe County, Johnson County, Nemaha County, Pawnee County, Richardson County;",MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/27/2020,5:11 PM,8/28/2020,10:00 AM,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,100,60687
8/27/2020,1:24 PM,Unknown,Unknown,"Texas: Montgomery County, Liberty County;",TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,208,0
8/27/2020,12:06 PM,Unknown,Unknown,Texas:,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,350,0
8/27/2020,6:00 AM,8/27/2020,6:05 AM,West Virginia: Putnam County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,2900,0
8/27/2020,3:14 AM,Unknown,Unknown,"Louisiana: Calcasieu Parish, Beauregard Parish, Iberia Parish, Acadia Parish, Evangeline Parish, Rapides Parish, St. Landry Parish, Vernon Parish;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,0
8/28/2020,4:27 PM,8/28/2020,7:26 PM,Washington: Oregon:,WECC,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",Severe Weather,0,0
8/28/2020,12:25 AM,8/28/2020,1:00 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/29/2020,3:35 AM,8/29/2020,5:45 AM,Texas:,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Severe Weather,0,0
8/31/2020,9:00 AM,8/31/2020,3:53 PM,Washington:,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/1/2020,1:04 PM,9/1/2020,1:05 PM,California: Los Angeles County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
9/3/2020,1:46 PM,9/3/2020,10:47 PM,Washington:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
9/4/2020,1:07 AM,9/4/2020,1:37 AM,Florida: Pinellas County;,FRCC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
9/5/2020,5:20 PM,9/5/2020,8:37 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,986,0
9/5/2020,5:25 PM,9/5/2020,8:55 PM,California: Imperial County;,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,100,20000
9/6/2020,4:00 PM,9/6/2020,9:00 PM,Nevada:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,8180,1400000
9/6/2020,4:30 PM,9/6/2020,9:05 PM,California:,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,System Operations,1071,0
9/6/2020,5:36 PM,9/6/2020,7:27 PM,Washington: Oregon: California:,WECC,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",System Operations,0,0
9/6/2020,5:00 PM,9/7/2020,3:00 AM,California: Los Angeles County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,72000
9/7/2020,10:40 PM,9/9/2020,5:24 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Transmission Interruption,610,172000
9/7/2020,6:00 PM,9/8/2020,6:00 PM,"Washington: Kitsap County, King County, Pierce County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,71500
